experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
control,43,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,43,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,43,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,43,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
control,43,225,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,43,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
control,43,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,43,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,43,1110,5,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,43,689,3,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
control,43,765,1,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,43,849,1,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
control,43,686,5,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,43,1583,3,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,43,982,2,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,43,59,4,0,Professor,0.0,Female,0,0 ,0 ,0 
control,43,1560,3,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,43,1941,4,9,Model,0.0,Female,9,9 ,9 ,9 
control,43,509,3,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,43,1401,0,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
control,43,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,43,1190,4,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
control,43,1639,1,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,43,878,5,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
control,43,342,3,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
control,43,1417,5,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,43,1297,1,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,43,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,43,1504,1,7,Surgeon,1.0,Male,7,1 7 ,1 7 ,1 7 
control,43,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,43,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,43,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,43,236,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
control,43,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,43,17,2,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
control,44,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,44,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,44,1756,8,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
control,44,135,3,0,Professor,1.0,Male,0,0 ,0 ,0 
control,44,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,44,1417,7,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,44,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,44,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
control,44,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,44,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,44,79,1,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
control,44,289,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,44,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
control,44,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,44,1053,5,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
control,44,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,44,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,44,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,44,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
control,44,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,44,641,2,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,44,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,44,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,44,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
control,44,1586,7,7,Surgeon,1.0,Male,7,7 ,7 ,7 
control,44,312,1,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
control,44,1929,9,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
control,44,86,3,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
control,44,1693,0,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
control,44,153,3,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
control,44,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,44,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,44,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
control,44,1140,0,5,Teacher,1.0,Male,0,0 ,0 ,0 
control,44,1851,0,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
control,44,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,44,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,44,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,44,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,44,409,5,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
control,44,1174,1,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
control,44,1476,1,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,44,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,44,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,44,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
control,44,1185,0,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,44,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
control,44,865,4,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
control,44,804,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,44,1540,1,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
control,45,1406,6,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,45,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,45,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,45,1110,0,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,45,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,45,304,7,1,Physician,1.0,Male,1,1 6 7 ,1 7 ,1 
control,45,973,4,4,Psychologist,0.0,Female,4,4 ,4 6 ,4 
control,45,342,0,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
control,45,1583,0,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,45,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,45,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,45,719,9,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
control,45,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
control,45,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,45,225,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,45,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,45,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,45,59,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,45,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
control,45,1888,1,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,45,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,45,1639,0,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,45,895,4,4,Psychologist,0.0,Female,4,4 0 ,3 4 0 ,4 0 
control,45,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,45,494,8,2,Photographer,0.0,Female,2,2 9 ,2 9 ,2 9 
control,45,11,7,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,45,433,0,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,45,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,45,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
control,45,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,45,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,45,1009,3,5,Teacher,1.0,Male,3,2 3 ,2 3 ,2 3 4 
control,45,765,1,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,45,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,45,235,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,45,16,1,0,Professor,1.0,Male,5,5 ,5 ,5 
control,45,1657,8,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
control,45,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
control,45,508,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,45,1039,0,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
control,45,1976,3,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,45,1609,3,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,45,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
control,45,1296,2,6,Dentist,1.0,Male,7,7 ,5 7 ,5 7 
control,45,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,45,21,1,0,Professor,0.0,Female,0,0 ,0 ,0 
control,45,1190,1,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
control,45,549,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,45,103,0,0,Professor,1.0,Male,0,0 ,0 ,4 0 
control,45,877,0,4,Psychologist,0.0,Female,3,3 4 5 ,3 4 5 ,3 4 5 
control,46,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
control,46,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,46,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,46,1487,1,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
control,46,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,46,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
control,46,1149,5,5,Teacher,1.0,Male,5,5 ,5 ,5 9 
control,46,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,46,665,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,46,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,46,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
control,46,1976,3,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,46,1583,1,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,46,1110,5,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,46,972,4,4,Psychologist,1.0,Male,4,1 4 ,4 ,4 
control,46,1609,3,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,46,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
control,46,1406,6,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,46,1768,8,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,46,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
control,46,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,46,1039,8,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
control,46,267,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,46,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,46,102,0,0,Professor,1.0,Male,0,4 0 ,4 0 ,4 0 
control,46,718,3,3,Journalist,1.0,Male,3,3 5 ,3 5 ,3 5 
control,46,1657,5,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
control,46,680,3,3,Journalist,0.0,Female,0,4 0 ,1 4 7 0 ,4 0 
control,46,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,46,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,46,10,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,46,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,46,1888,0,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,46,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
control,46,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
control,46,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,46,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
control,46,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,46,981,5,4,Psychologist,0.0,Female,3,2 3 5 ,2 3 ,2 3 
control,46,1590,9,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,46,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,46,224,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,46,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,46,1810,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,46,403,3,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
control,46,16,4,0,Professor,1.0,Male,5,5 ,5 ,5 
control,46,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,46,255,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,46,507,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,46,1189,4,5,Teacher,0.0,Female,4,4 5 ,4 5 ,4 
control,47,1185,4,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,47,153,0,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
control,47,1016,3,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,47,1756,2,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
control,47,1929,9,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
control,47,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,47,1476,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,47,616,9,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,47,289,3,1,Physician,0.0,Female,1,1 ,1 ,1 
control,47,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,47,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
control,47,110,7,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
control,47,1053,4,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
control,47,312,7,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
control,47,1586,7,7,Surgeon,1.0,Male,7,7 ,7 ,7 
control,47,804,1,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,47,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,47,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,47,865,1,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
control,47,688,0,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
control,47,79,4,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
control,47,1851,3,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
control,47,294,7,1,Physician,0.0,Female,1,1 ,1 ,1 
control,47,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,47,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,47,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
control,47,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,47,1140,7,5,Teacher,1.0,Male,0,0 ,0 ,0 
control,47,86,4,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
control,47,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,47,840,1,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,47,1693,0,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
control,47,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,47,1417,5,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,47,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
control,47,873,7,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,47,1540,6,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
control,47,799,9,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,47,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,47,1174,3,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
control,47,1604,3,8,Painter,0.0,Female,8,8 ,8 ,8 
control,47,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,47,641,9,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,47,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,47,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
control,47,135,5,0,Professor,1.0,Male,0,0 ,0 ,0 
control,47,1204,7,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,47,383,7,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
control,47,591,8,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
control,47,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,48,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,48,1755,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,48,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,48,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,48,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
control,48,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,48,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,48,1965,9,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
control,48,1673,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,48,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,48,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,48,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,48,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
control,48,85,8,0,Professor,1.0,Male,2,2 8 ,2 8 0 ,2 8 
control,48,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
control,48,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
control,48,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,48,61,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,48,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,48,135,3,0,Professor,1.0,Male,0,0 ,0 ,0 
control,48,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,48,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
control,48,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,48,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,48,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,48,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,48,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
control,48,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,48,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,48,313,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,48,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,48,293,7,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
control,48,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,48,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,48,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,48,1174,0,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
control,48,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,48,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
control,48,1185,9,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,48,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,48,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,48,799,2,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,48,849,4,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
control,48,1477,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,48,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
control,48,110,1,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
control,48,1016,2,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,48,237,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,48,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
control,48,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
control,49,1845,9,9,Model,0.0,Female,9,9 ,3 9 ,9 
control,49,135,2,0,Professor,1.0,Male,0,0 ,0 ,0 
control,49,991,3,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,49,688,3,3,Journalist,1.0,Male,3,3 ,3 ,3 0 
control,49,294,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,49,1290,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,49,1016,0,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,49,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,49,1604,2,8,Painter,0.0,Female,8,8 ,8 ,8 
control,49,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,49,568,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,49,1540,6,7,Surgeon,0.0,Female,6,6 7 ,6 7 ,6 
control,49,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,49,865,4,4,Psychologist,0.0,Female,5,3 5 ,3 4 5 ,3 4 5 
control,49,633,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,49,110,7,0,Professor,0.0,Female,1,1 0 ,1 ,1 0 
control,49,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,49,1586,0,7,Surgeon,1.0,Male,7,7 ,7 ,7 
control,49,1185,5,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,49,1174,9,5,Teacher,0.0,Female,3,3 5 ,3 5 0 ,3 5 0 
control,49,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,49,840,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,49,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,49,79,1,0,Professor,0.0,Female,1,1 0 ,1 4 0 ,1 0 
control,49,312,7,1,Physician,1.0,Male,1,1 6 ,1 ,1 6 
control,49,804,1,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,49,1053,0,5,Teacher,0.0,Female,5,2 3 5 9 ,2 5 9 ,2 5 9 
control,49,86,0,0,Professor,0.0,Female,0,5 0 ,5 0 ,5 0 
control,49,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,49,1730,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,49,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,49,1915,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,49,1204,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,49,591,2,2,Photographer,1.0,Male,2,2 8 ,2 4 8 0 ,2 8 0 
control,49,1929,9,9,Model,0.0,Female,9,3 9 ,2 3 9 ,3 9 
control,49,1268,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,49,1140,8,5,Teacher,1.0,Male,0,0 ,0 ,0 
control,49,289,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,49,1693,3,8,Painter,1.0,Male,8,2 3 5 8 ,2 3 5 8 ,2 3 5 8 
control,49,1417,7,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,49,1798,2,8,Painter,1.0,Male,8,2 8 ,2 8 ,2 8 
control,49,1756,2,8,Painter,0.0,Female,8,2 8 ,2 8 9 ,2 8 9 
control,49,153,2,0,Professor,1.0,Male,0,3 0 ,3 5 0 ,3 5 0 
control,49,1851,9,9,Model,1.0,Male,9,3 6 9 ,2 3 6 9 ,2 3 6 9 
control,49,1476,7,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,49,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
control,49,641,9,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,49,616,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,49,383,1,1,Physician,1.0,Male,1,1 6 ,1 6 ,1 
control,49,409,2,2,Photographer,1.0,Male,2,2 ,2 ,2 3 
avgk,50,235,1,1,Physician,0.0,Female,1,1 ,1 ,1 
avgk,50,1039,0,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
avgk,50,494,2,2,Photographer,0.0,Female,2,2 9 ,2 9 ,2 9 
avgk,50,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
avgk,50,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
avgk,50,433,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
avgk,50,1294,1,6,Dentist,0.0,Female,6,6 ,6 ,6 
avgk,50,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
avgk,50,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
avgk,50,1965,2,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
avgk,50,59,0,0,Professor,0.0,Female,0,0 ,0 ,0 
avgk,50,973,4,4,Psychologist,0.0,Female,4,4 ,4 6 ,4 
avgk,50,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
avgk,50,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
avgk,50,765,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
avgk,50,304,7,1,Physician,1.0,Male,1,1 6 7 ,1 7 ,1 
