experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
avgk,269,120,12,10,Horse Rider,0.0,Younger,10,10,5 10 12 16,10
avgk,269,697,11,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
avgk,269,339,17,17,Singer,1.0,Middle,17,17,17,10 11 17 20
avgk,269,336,17,17,Singer,0.0,Younger,17,17,17,17
avgk,269,898,6,13,Motorcyclist,1.0,Middle,13,2 11 13 16,2 11 13 16,2 11 13 16
avgk,269,39,12,9,Hairdresser,2.0,Older,9,4 9 15,4 9 15,4 6 9 15 16
avgk,269,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
avgk,269,287,3,3,Computer User,3.0,Unknown,16,3 5 16,3 5 10 16,3 5 10 16
avgk,269,440,6,6,Guard,1.0,Middle,6,6 12,6 12,6 11 12 15
avgk,269,992,7,7,Guitarist,2.0,Older,7,7,7,7 11 16 17 18
avgk,269,824,14,14,Painter,3.0,Unknown,14,14,14,14
avgk,269,165,13,13,Motorcyclist,1.0,Middle,2,1 2 13,1 2 13 19,1 2 13 19
avgk,269,350,18,18,Skateboarder,1.0,Middle,18,18,18,18
avgk,269,924,6,6,Guard,0.0,Younger,6,6 15,6 15,6
avgk,269,894,6,6,Guard,2.0,Older,15,6 15 16,4 6 15 16,4 6 11 15 16
avgk,269,348,6,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
avgk,269,753,19,3,Computer User,1.0,Middle,11,1 11 18,1 3 11 18,1 3 11 18
avgk,269,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
avgk,269,661,8,8,Gymnast,0.0,Younger,8,8 18,8 18,8
avgk,269,478,5,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
avgk,269,74,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,269,683,6,12,Officer,3.0,Unknown,6,6 12 13 16,6 12 13 16,6 12 13 16
avgk,269,1072,4,4,Craftsman,0.0,Younger,11,4 6 11 15 16,4 11 15 16,4 11 15 16
avgk,269,272,16,16,Salesperson,2.0,Older,16,11 16,11 16,5 6 11 16
avgk,269,1115,19,19,Speaker,1.0,Middle,6,6 9 10 12 17 19,6 9 17 19,6 9 17 19
avgk,269,1084,20,20,Tennis Player,3.0,Unknown,20,20,20,20
avgk,269,1367,11,4,Craftsman,1.0,Middle,11,11 16,5 11 16,2 5 11 16
avgk,269,69,19,19,Speaker,1.0,Middle,17,9 16 17 20,9 16 17 20,9 16 17 20
avgk,269,1094,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,269,1171,1,18,Skateboarder,0.0,Younger,1,1 16 18,1 16 18,1
avgk,269,445,11,13,Motorcyclist,3.0,Unknown,11,11 16,11 16,11 16
avgk,269,1049,3,3,Computer User,3.0,Unknown,2,2 3 16,2 3 11 16,2 3 16
avgk,269,1316,2,16,Salesperson,1.0,Middle,2,1 2 11 14,1 2 11 14,1 2 11 14
avgk,269,255,17,17,Singer,1.0,Middle,17,17,17,17
avgk,269,1236,7,7,Guitarist,1.0,Middle,11,1 2 5 7 11 16 17 20,1 2 11 20,1 2 11 20
avgk,269,103,9,9,Hairdresser,1.0,Middle,9,9,9 11,9 11 16
avgk,269,1286,7,7,Guitarist,3.0,Unknown,7,7,7,7
avgk,269,498,2,2,Boatman,1.0,Middle,2,2,2,2 11 16
avgk,269,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,269,226,2,2,Boatman,0.0,Younger,2,2,2,2
avgk,269,410,11,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
avgk,269,433,15,15,Repairman,1.0,Middle,15,11 13 15,11 13 15 17,11 13 15 17
avgk,269,1221,9,9,Hairdresser,1.0,Middle,9,4 9 16,4 9 11 16,4 9 11 16
avgk,269,1217,8,8,Gymnast,3.0,Unknown,8,8,8,8
avgk,269,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
avgk,269,147,1,1,Backpacker,1.0,Middle,1,1,1 11,1 3 11 16
avgk,269,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
avgk,269,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
avgk,269,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
avgk,269,915,15,15,Repairman,1.0,Middle,11,11 15,11 15,11 15
avgk,270,558,17,7,Guitarist,1.0,Middle,17,7 17,7 10 15 17,7 10 15 17
avgk,270,1203,6,12,Officer,1.0,Middle,6,6 11,2 6 11 12,2 6 11 12
avgk,270,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,270,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
avgk,270,58,14,11,Laborer,3.0,Unknown,11,6 11 14,6 11 14 18,6 11 14 18
avgk,270,675,11,16,Salesperson,1.0,Middle,16,11 15 16,2 11 15 16,2 11 15 16
avgk,270,966,11,14,Painter,2.0,Older,14,5 11 14,4 5 11 14,4 5 11 12 14
avgk,270,521,13,13,Motorcyclist,1.0,Middle,13,13,13,13
avgk,270,587,19,19,Speaker,2.0,Older,12,3 6 10 11 12 16 17 19 20,6 11 12 16,6 11 12 16 19
avgk,270,846,10,10,Horse Rider,3.0,Unknown,6,6,6,6
avgk,270,418,11,16,Salesperson,1.0,Middle,16,1 16,1 11 16,1 11 15 16
avgk,270,944,4,4,Craftsman,1.0,Middle,11,4 5 9 11 16,5 9 11 16,5 9 11 16
avgk,270,982,2,2,Boatman,1.0,Middle,2,2,2,1 2
avgk,270,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
avgk,270,615,5,11,Laborer,1.0,Middle,5,5 11,5 11,1 5 11
avgk,270,716,11,15,Repairman,0.0,Younger,15,15,15,15
avgk,270,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
avgk,270,1390,4,4,Craftsman,1.0,Middle,11,4 11 15 16,4 11 15 16,4 11 15 16
avgk,270,725,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,270,139,5,9,Hairdresser,1.0,Middle,11,5 9 11,4 5 9 11,4 5 9 11
avgk,270,870,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,270,386,17,7,Guitarist,3.0,Unknown,17,17,17,17
avgk,270,650,18,18,Skateboarder,3.0,Unknown,18,18,8 18,18
avgk,270,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
avgk,270,1325,18,12,Officer,1.0,Middle,6,6 12 13,6 12 13 19,6 12 13 19
avgk,270,205,13,13,Motorcyclist,1.0,Middle,13,13,12 13,12 13
avgk,270,921,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,270,1147,6,6,Guard,0.0,Younger,6,6,6,6
avgk,270,107,17,1,Backpacker,1.0,Middle,16,6 11 16 17,6 11 16 17,6 11 16 17
avgk,270,135,14,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
avgk,270,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
avgk,270,176,18,11,Laborer,3.0,Unknown,11,2 5 11,2 5 11,2 5 11
avgk,270,551,11,5,Farmer,1.0,Middle,5,5 11,5 11,5 11
avgk,270,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
avgk,270,1060,6,6,Guard,0.0,Younger,6,6,6,6
avgk,270,788,12,6,Guard,1.0,Middle,6,6,6,6
avgk,270,560,10,10,Horse Rider,0.0,Younger,10,8 10,8 10 20,10
avgk,270,679,5,5,Farmer,2.0,Older,5,5 11,5 11,2 4 5 11
avgk,270,112,20,20,Tennis Player,0.0,Younger,20,20,20,20
avgk,270,186,3,4,Craftsman,2.0,Older,11,3 4 9 11 15 16,3 11 15 16,3 4 11 15 16
avgk,270,611,1,7,Guitarist,3.0,Unknown,16,1 15 16,1 4 15 16,1 4 15 16
avgk,270,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
avgk,270,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
avgk,270,935,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
avgk,270,936,11,16,Salesperson,1.0,Middle,16,16,16,5 11 16
avgk,270,400,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,270,597,3,3,Computer User,1.0,Middle,19,3 11 15 17 19,3 11 17 19,3 11 17 19
avgk,270,557,18,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
avgk,270,208,15,15,Repairman,3.0,Unknown,3,3,3 19,3
avgk,270,946,14,14,Painter,3.0,Unknown,14,14,2 14,14
avgk,271,718,6,12,Officer,0.0,Younger,12,2 6 12 13,2 6 12 13,2 6 12 13
avgk,271,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
avgk,271,811,12,12,Officer,1.0,Middle,6,6 10 11 15,6 10 11 15,6 10 11 15
avgk,271,419,19,19,Speaker,1.0,Middle,20,5 6 8 10 11 16 17 20,8 16 17 20,8 16 17 20
avgk,271,305,17,17,Singer,1.0,Middle,17,17,17,17
avgk,271,1377,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,271,6,3,3,Computer User,0.0,Younger,3,1 3 10 11 14 15 16 17 18 19,1 3 11 17,1 3 11 17
avgk,271,455,5,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
avgk,271,664,2,2,Boatman,1.0,Middle,2,2 16,2 11 16,2 11 15 16
avgk,271,113,16,19,Speaker,2.0,Older,3,3 5 10 11 12 19,3 10 12 19,3 10 11 12 19
avgk,271,306,14,14,Painter,1.0,Middle,14,11 14 16,4 11 14 16,4 11 14 16
avgk,271,158,4,4,Craftsman,1.0,Middle,11,4 5 11 16,4 5 11 16,4 5 11 16
avgk,271,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
avgk,271,387,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,271,544,1,11,Laborer,0.0,Younger,11,5 11 16,5 11 16,5 11 16
avgk,271,1276,5,9,Hairdresser,1.0,Middle,9,9,9 15,5 9 11 15
avgk,271,708,5,5,Farmer,2.0,Older,11,5 11,4 5 11,2 4 5 11 16
avgk,271,82,7,7,Guitarist,1.0,Middle,7,7,7,7
avgk,271,714,16,16,Salesperson,3.0,Unknown,16,11 16,11 13 16,11 16
avgk,271,809,10,10,Horse Rider,1.0,Middle,10,5 8 10 12,5 8 10 12,5 8 10 12
avgk,271,1190,3,3,Computer User,1.0,Middle,1,1 3 15 16,1 3 15 16,1 3 15 16
avgk,271,488,19,3,Computer User,1.0,Middle,16,3 6 16,2 3 6 16,2 3 6 16
avgk,271,184,13,13,Motorcyclist,1.0,Middle,13,13,13,11 13
avgk,271,490,5,5,Farmer,0.0,Younger,5,5 11 16,5 11 16,5 11
avgk,271,826,6,6,Guard,3.0,Unknown,6,6,6,6
avgk,271,1133,12,6,Guard,1.0,Middle,11,6 11,6 11 12 13,6 11 12 13
avgk,271,846,10,10,Horse Rider,3.0,Unknown,6,6,6,6
avgk,271,1257,16,16,Salesperson,1.0,Middle,16,5 11 16,4 5 11 16,4 5 11 16
avgk,271,403,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,271,501,18,18,Skateboarder,0.0,Younger,13,2 6 11 13 16 18,11 13 16 18,11 13 16 18
avgk,271,340,15,15,Repairman,3.0,Unknown,15,3 6 9 11 15 16,3 9 11 15,3 9 11 15
avgk,271,491,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,271,486,7,7,Guitarist,1.0,Middle,17,1 6 7 11 17,1 6 7 17,1 6 7 17
avgk,271,1350,12,13,Motorcyclist,3.0,Unknown,12,6 12 13,3 6 12 13,3 6 12 13
avgk,271,1060,6,6,Guard,0.0,Younger,6,6,6,6
avgk,271,312,9,9,Hairdresser,1.0,Middle,9,2 9 11 15,2 9 11 15,2 9 11 15
avgk,271,1298,13,18,Skateboarder,1.0,Middle,18,13 16 18,6 13 16 18,6 13 16 18
avgk,271,230,1,1,Backpacker,3.0,Unknown,1,1 16,1 6 14 16,1 6 14 16
avgk,271,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
avgk,271,1044,6,15,Repairman,0.0,Younger,11,3 4 6 10 11 14 15 16 17,6 11 15 16,6 11 15 16
avgk,271,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
avgk,271,1196,20,20,Tennis Player,3.0,Unknown,20,20,20,20
avgk,271,998,17,17,Singer,0.0,Younger,17,17,11 17,17
avgk,271,89,16,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
avgk,271,81,11,4,Craftsman,1.0,Middle,11,2 5 6 11 13 15,2 6 11 15,2 6 11 15
avgk,271,267,5,5,Farmer,3.0,Unknown,11,5 11,1 5 11,1 5 11
avgk,271,957,14,14,Painter,1.0,Middle,14,9 11 14 16,9 11 14 16,9 11 14 16
avgk,271,276,14,14,Painter,0.0,Younger,14,11 14 16,11 14 16,14 16
avgk,271,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
avgk,271,1376,16,16,Salesperson,2.0,Older,16,16,11 16,3 4 6 11 16
avgk,272,1121,18,18,Skateboarder,3.0,Unknown,2,2 16 18,1 2 16 18,1 2 16 18
avgk,272,455,11,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
avgk,272,908,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,272,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,272,522,1,4,Craftsman,0.0,Younger,8,1 2 4 6 8 11 15 16 20,2 8 11 16,2 8 11 16
avgk,272,469,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,272,167,17,17,Singer,0.0,Younger,17,17,11 17 19 20,17
avgk,272,1342,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,272,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
avgk,272,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
avgk,272,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
avgk,272,1083,5,5,Farmer,2.0,Older,5,5 11 16,4 5 11 16,4 5 9 11 16
avgk,272,260,2,2,Boatman,1.0,Middle,2,2 6,2 6,2 6
avgk,272,517,14,14,Painter,0.0,Younger,14,11 14 15,11 14 15 16,11 14 15
avgk,272,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
avgk,272,349,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,272,654,4,4,Craftsman,3.0,Unknown,4,4 11,2 4 11 15,2 4 11 15
avgk,272,1348,1,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
avgk,272,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
avgk,272,923,6,12,Officer,3.0,Unknown,6,6 11 16,6 11 12 16,6 11 12 16
avgk,272,353,14,14,Painter,1.0,Middle,14,11 14,11 14,4 11 14
avgk,272,983,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,272,495,14,16,Salesperson,2.0,Older,2,2 14 16,2 14 16,2 4 11 14 16
avgk,272,643,10,10,Horse Rider,1.0,Middle,10,10,8 10,5 8 10 20
avgk,272,89,19,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
avgk,272,138,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,272,1055,13,13,Motorcyclist,1.0,Middle,13,13,13,13
avgk,272,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
avgk,272,1159,17,17,Singer,0.0,Younger,17,17,17,17
avgk,272,942,2,2,Boatman,3.0,Unknown,2,1 2,1 2,1 2
avgk,272,1303,13,13,Motorcyclist,3.0,Unknown,1,1 2 11 13 16,1 2 11 13,1 2 11 13
avgk,272,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
avgk,272,179,7,7,Guitarist,1.0,Middle,17,1 2 5 7 9 11 14 15 16 17,1 2 7 17,1 2 7 17
avgk,272,744,18,18,Skateboarder,0.0,Younger,18,18,18,18
avgk,272,606,3,3,Computer User,3.0,Unknown,3,3 6 8 16,3 6 8 16,3 6 8 16
avgk,272,730,1,3,Computer User,3.0,Unknown,1,1 2 11 16 17,1 2 11 16,1 2 11 16
avgk,272,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
avgk,272,956,6,6,Guard,1.0,Middle,6,6,6,6 20
avgk,272,843,4,14,Painter,2.0,Older,16,4 11 16,4 11 15 16,4 11 14 15 16
avgk,272,408,2,2,Boatman,3.0,Unknown,2,2,2,2
avgk,272,30,11,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
avgk,272,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
avgk,272,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
avgk,272,1208,11,5,Farmer,1.0,Middle,1,1 11,1 5 11 16,1 5 11 16
avgk,272,642,7,7,Guitarist,3.0,Unknown,7,7 17,7 17,7
avgk,272,716,15,15,Repairman,0.0,Younger,15,15,15,15
avgk,272,1374,6,6,Guard,1.0,Middle,6,6,6 15,6 15 16
avgk,272,96,16,1,Backpacker,1.0,Middle,16,16,11 16,11 14 15 16
avgk,272,369,9,9,Hairdresser,1.0,Middle,9,9,9,9
avgk,272,499,1,1,Backpacker,0.0,Younger,1,1 6 16,1 6 10 16,1
avgk,273,1074,1,1,Backpacker,3.0,Unknown,1,1,1 10 12,1 10
avgk,273,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
avgk,273,239,16,16,Salesperson,1.0,Middle,16,2 3 9 11 15 16,3 11 15 16,3 11 15 16
avgk,273,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
avgk,273,429,9,9,Hairdresser,3.0,Unknown,9,1 3 9 14,1 3 9 14,1 3 9 14
avgk,273,1358,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
avgk,273,789,12,11,Laborer,1.0,Middle,6,6 11 15,6 11 15 18,6 11 15 18
avgk,273,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
avgk,273,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
avgk,273,656,8,8,Gymnast,0.0,Younger,8,6 8,6 8 13 18,6 8
avgk,273,1186,12,6,Guard,1.0,Middle,12,6 12 13,1 6 12 13,1 6 12 13
avgk,273,1158,19,19,Speaker,1.0,Middle,6,6 12 19,6 12 19,6 10 12 19
avgk,273,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
avgk,273,100,3,3,Computer User,3.0,Unknown,3,2 3 8 11 15 16 19,3 11 15 16,3 11 15 16
avgk,273,1131,17,17,Singer,0.0,Younger,17,11 17,11 12 15 17,17
avgk,273,38,9,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15
avgk,273,928,2,2,Boatman,2.0,Older,2,2,2,2 6 10 12
avgk,273,390,6,10,Horse Rider,1.0,Middle,10,6 10 12,6 10 12,6 10 12
avgk,273,363,18,18,Skateboarder,0.0,Younger,18,18,18,18
avgk,273,435,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,273,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
avgk,273,858,19,19,Speaker,1.0,Middle,19,3 6 10 11 12 17 19,6 11 17 19,6 11 17 19
avgk,273,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
avgk,273,1077,13,13,Motorcyclist,1.0,Middle,13,13,13,13
avgk,273,181,15,15,Repairman,1.0,Middle,11,4 11 15,4 11 15,4 11 15
avgk,273,865,14,14,Painter,1.0,Middle,14,11 14 16,2 11 14 16,2 11 14 16
avgk,273,718,6,12,Officer,0.0,Younger,12,2 6 12 13,2 6 12 13,2 6 12 13
avgk,273,22,2,2,Boatman,0.0,Younger,2,2,2,2
avgk,273,1384,20,20,Tennis Player,1.0,Middle,20,20,20,20
avgk,273,348,12,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
avgk,273,413,20,20,Tennis Player,1.0,Middle,20,20,20,6 20
avgk,273,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
avgk,273,624,6,15,Repairman,1.0,Middle,15,3 6 11 15,3 6 11 15,3 6 11 15
avgk,273,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
avgk,273,988,11,11,Laborer,2.0,Older,11,11 15 16,11 14 15 16,2 11 14 15 16
avgk,273,1193,5,5,Farmer,3.0,Unknown,11,5 11,5 11,5 11
avgk,273,511,17,7,Guitarist,1.0,Middle,17,7 17,1 7 10 17,1 7 10 17
avgk,273,1134,3,3,Computer User,3.0,Unknown,3,1 3 16,1 3 11 16,1 3 11 16
avgk,273,336,17,17,Singer,0.0,Younger,17,17,17,17
avgk,273,1333,17,17,Singer,1.0,Middle,17,17,11 17,6 11 17
avgk,273,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
avgk,273,452,4,4,Craftsman,1.0,Middle,11,4 11 14 16,4 11 14 16,4 11 14 16
avgk,273,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
avgk,273,93,16,16,Salesperson,3.0,Unknown,16,16,1 16,16
avgk,273,457,18,18,Skateboarder,0.0,Younger,18,18,18,18
avgk,273,565,2,11,Laborer,2.0,Older,14,1 2 11 14 15,1 2 11 14,1 2 11 14 15
avgk,273,738,4,4,Craftsman,1.0,Middle,11,4 11 16,4 11 16,4 11 16
avgk,273,476,1,1,Backpacker,0.0,Younger,1,1,1,1
avgk,273,616,5,5,Farmer,3.0,Unknown,5,5 11,5 11,5 11
avgk,273,48,1,1,Backpacker,3.0,Unknown,1,1,1 2 11,1 2
avgk,274,166,14,14,Painter,0.0,Younger,14,11 14 16,1 11 14 16,14 16
avgk,274,506,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,274,505,20,20,Tennis Player,0.0,Younger,20,20,20,20
avgk,274,315,2,2,Boatman,3.0,Unknown,2,2,1 2,2
avgk,274,515,7,7,Guitarist,1.0,Middle,7,7,7,7
avgk,274,801,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,274,1226,9,9,Hairdresser,1.0,Middle,9,9,9,9
avgk,274,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
avgk,274,325,5,5,Farmer,2.0,Older,11,5 11,5 11 16,4 5 11 16
avgk,274,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
avgk,274,963,17,13,Motorcyclist,0.0,Younger,13,13 15,9 13 15 16,13
avgk,274,920,12,12,Officer,1.0,Middle,6,6 12 13 16,6 12 13 16,6 12 13 16
avgk,274,710,6,6,Guard,1.0,Middle,6,6,6,6
avgk,274,1168,7,7,Guitarist,3.0,Unknown,7,7,7,7
avgk,274,681,4,15,Repairman,1.0,Middle,15,11 15,11 15,11 15
avgk,274,426,5,5,Farmer,2.0,Older,5,5 11,5 11,1 2 5 11 16
avgk,274,591,11,11,Laborer,1.0,Middle,16,6 11 13 15 16 17,6 13 15 16,6 13 15 16
avgk,274,621,20,8,Gymnast,0.0,Younger,8,8,8,8
avgk,274,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
avgk,274,848,16,16,Salesperson,1.0,Middle,16,16,11 16,11 16
avgk,274,1256,9,9,Hairdresser,1.0,Middle,9,9 15,4 9 15,4 9 11 15
avgk,274,1353,17,17,Singer,0.0,Younger,17,17,17,17
avgk,274,37,13,13,Motorcyclist,1.0,Middle,13,13,13,13
avgk,274,1348,3,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
avgk,274,30,1,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
avgk,274,359,16,16,Salesperson,3.0,Unknown,16,3 6 11 16,3 6 11 16,3 6 11 16
avgk,274,331,12,6,Guard,0.0,Younger,6,6 15,6 15,6
avgk,274,1331,1,1,Backpacker,1.0,Middle,1,1 5 11 16,1 5 11 16,1 5 11 16
avgk,274,1293,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,274,585,14,14,Painter,0.0,Younger,16,11 14 16,2 11 14 16,11 14 16
avgk,274,431,12,12,Officer,1.0,Middle,6,6 10 11 13 15 16,6 11 15 16,6 11 15 16
avgk,274,700,2,1,Backpacker,3.0,Unknown,1,1 2 6 14,1 2 6 14,1 2 6 14
avgk,274,1046,20,20,Tennis Player,0.0,Younger,20,20,20,20
avgk,274,1295,3,3,Computer User,3.0,Unknown,3,3 16 19,3 15 16 19,3 16 19
avgk,274,464,7,7,Guitarist,1.0,Middle,7,7 11 17,2 7 11 17,2 7 11 17
avgk,274,32,17,17,Singer,0.0,Younger,17,17,17,17
avgk,274,956,6,6,Guard,1.0,Middle,6,6,6,6 20
avgk,274,1183,9,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15 16
avgk,274,680,20,18,Skateboarder,0.0,Younger,18,6 8 18 20,6 8 18 20,6 8 18 20
avgk,274,1397,1,1,Backpacker,0.0,Younger,16,1 16,1 9 11 16,1 16
avgk,274,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
avgk,274,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
avgk,274,145,2,2,Boatman,1.0,Middle,2,2,2,2
avgk,274,1153,19,19,Speaker,1.0,Middle,10,3 5 6 10 11 12 13 16 17 19,5 6 10 12,5 6 10 12
avgk,274,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
avgk,274,225,6,10,Horse Rider,0.0,Younger,6,6,6 10,6
avgk,274,299,16,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
avgk,274,455,11,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
avgk,274,570,14,14,Painter,2.0,Older,14,14 16,14 16,4 11 14 15 16
avgk,274,1025,13,12,Officer,3.0,Unknown,18,6 12 13 18,6 12 13 18,6 12 13 18
avgk,275,1147,6,6,Guard,0.0,Younger,6,6,6,6
avgk,275,176,11,11,Laborer,3.0,Unknown,11,2 5 11,2 5 11,2 5 11
avgk,275,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
avgk,275,386,19,7,Guitarist,3.0,Unknown,17,17,17,17
avgk,275,679,5,5,Farmer,2.0,Older,5,5 11,5 11,2 4 5 11
avgk,275,186,4,4,Craftsman,2.0,Older,11,3 4 9 11 15 16,3 11 15 16,3 4 11 15 16
avgk,275,418,16,16,Salesperson,1.0,Middle,16,1 16,1 11 16,1 11 15 16
avgk,275,400,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,275,521,13,13,Motorcyclist,1.0,Middle,13,13,13,13
avgk,275,921,18,18,Skateboarder,3.0,Unknown,18,18,18,18
avgk,275,587,19,19,Speaker,2.0,Older,12,3 6 10 11 12 16 17 19 20,6 11 12 16,6 11 12 16 19
avgk,275,558,17,7,Guitarist,1.0,Middle,17,7 17,7 10 15 17,7 10 15 17
avgk,275,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
avgk,275,107,17,1,Backpacker,1.0,Middle,16,6 11 16 17,6 11 16 17,6 11 16 17
avgk,275,58,11,11,Laborer,3.0,Unknown,11,6 11 14,6 11 14 18,6 11 14 18
avgk,275,788,6,6,Guard,1.0,Middle,6,6,6,6
